origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
NGA,True,True,AUT,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,all,all,None,None,50,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,m,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,BEL,False,False,REF,all,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,f,0-4,0,4,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,f,5-11,5,11,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,f,12-17,12,17,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,f,18-59,18,59,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,f,all,None,None,20,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,m,0-4,0,4,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,m,5-11,5,11,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,m,12-17,12,17,5,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,m,18-59,18,59,15,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,m,all,None,None,30,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,ASY,all,all,None,None,50,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,f,0-4,0,4,28,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,f,5-11,5,11,10,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,f,12-17,12,17,8,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,f,18-59,18,59,34,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,f,all,None,None,80,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,m,0-4,0,4,12,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,m,5-11,5,11,23,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,m,12-17,12,17,19,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,m,18-59,18,59,95,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,m,all,None,None,149,2001-01-01,2001-12-31
NGA,True,True,BEN,False,False,REF,all,all,None,None,229,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BFA,True,True,ASY,all,all,None,None,7,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,m,18-59,18,59,18,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,m,all,None,None,18,2001-01-01,2001-12-31
NGA,True,True,BGR,False,True,ASY,all,all,None,None,18,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,m,18-59,18,59,5,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,m,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,BLR,False,False,ASY,all,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,m,all,None,None,9,2001-01-01,2001-12-31
NGA,True,True,BLZ,False,False,ASY,all,all,None,None,9,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,ASY,all,all,None,None,15,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,BRA,False,True,REF,all,all,None,None,25,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,m,18-59,18,59,5,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,m,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,CAF,True,True,REF,all,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,ASY,all,all,None,None,984,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CAN,False,False,REF,all,all,None,None,1043,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,f,12-17,12,17,5,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,f,18-59,18,59,22,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,f,all,None,None,27,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,m,5-11,5,11,9,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,m,12-17,12,17,9,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,m,18-59,18,59,129,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,m,all,None,None,147,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,ASY,all,all,None,None,174,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,f,all,None,None,10,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,m,all,None,None,13,2001-01-01,2001-12-31
NGA,True,True,CHE,False,False,REF,all,all,None,None,23,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CHL,False,True,REF,all,all,None,None,5,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,m,18-59,18,59,6,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,m,all,None,None,6,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,ASY,all,all,None,None,6,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,f,18-59,18,59,8,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,f,all,None,None,8,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,m,18-59,18,59,10,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,m,all,None,None,10,2001-01-01,2001-12-31
NGA,True,True,CIV,False,False,REF,all,all,None,None,18,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CYP,False,False,ASY,all,all,None,None,7,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,ASY,all,all,None,None,38,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,CZE,False,True,REF,all,all,None,None,20,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,DEU,False,False,ASY,all,all,None,None,255,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,ASY,all,all,None,None,18,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,DNK,False,False,REF,all,all,None,None,6,2001-01-01,2001-12-31
NGA,True,True,DZA,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,DZA,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
